Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,Output,RunTime
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrole.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\applicationset-controller\argocd-applicationset-controller-clusterrolebinding.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrole.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\cluster-rbac\server\argocd-server-clusterrolebinding.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\install.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\namespace-install.yaml,,1,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-application-controller-statefulset.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\argo-cd\\manifests\\ha\\base\\controller-deployment\\argocd-application-controller-statefulset.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-cmd-params-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-repo-server-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\argo-cd\\manifests\\ha\\base\\controller-deployment\\argocd-repo-server-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\controller-deployment\argocd-server-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\argo-cd\\manifests\\ha\\base\\controller-deployment\\argocd-server-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-application-controller-statefulset.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\argo-cd\\manifests\\ha\\base\\overlays\\argocd-application-controller-statefulset.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-cmd-params-cm.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-repo-server-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\argo-cd\\manifests\\ha\\base\\overlays\\argocd-repo-server-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\overlays\argocd-server-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\argo-cd\\manifests\\ha\\base\\overlays\\argocd-server-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\redis-ha\kustomization.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\manifests\ha\base\redis-ha\chart\upstream.yaml,,,0,,,,,,,,,,,,
argo-cd,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\argo-cd\notifications_catalog\install.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\base\ingressclass.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\base\kong-ingress-dbless.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\base\\kong-ingress-dbless.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\base\serviceaccount.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\components\konnect\manager.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\components\\konnect\\manager.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\components\manager_dev_webhook\manager_webhook_listen_patch.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\components\\manager_dev_webhook\\manager_webhook_listen_patch.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\components\manager_dev_webhook\manager_webhook_secret.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\crd\bases\configuration.konghq.com_ingressclassparameterses.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\default\manager_auth_proxy_patch.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\default\\manager_auth_proxy_patch.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\default\manager_config_patch.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\default\\manager_config_patch.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\dev\manager_dev.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\dev\\manager_dev.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\manager\manager.yaml,,1,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\prometheus\monitor.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\auth_proxy_client_clusterrole.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\auth_proxy_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\auth_proxy_role_binding.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongclusterplugin_editor_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongclusterplugin_viewer_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongconsumer_editor_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongconsumer_viewer_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongingress_editor_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongingress_viewer_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongplugin_editor_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\kongplugin_viewer_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\leader_election_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\leader_election_role_binding.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\role_binding.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\tcpingress_editor_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\tcpingress_viewer_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\udpingress_editor_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\udpingress_viewer_role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\crds\role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\crds\role_binding.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\gateway\role.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\rbac\gateway\role_binding.yaml,,,0,,,,,,,,,,,,
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\enterprise\kong-enterprise.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\variants\\enterprise\\kong-enterprise.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\enterprise-postgres\kong-enterprise-job.yaml,,1,1,,,1,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\variants\\enterprise-postgres\\kong-enterprise-job.yaml', 'detected_dangerous_patterns_summary': ['ATTACK3_ENV_INFO_HARDCODED_SECRET', 'ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK3_ENV_INFO_HARDCODED_SECRET': {'reason': 'With these configuration parameter combinations, the attacks expose sensitive secrets or credentials through environment variables, which can be easily leaked or exfiltrated.', 'dangerous_configuration_key_combinations': {'secret': {'name': 'hardcode-secret', 'data': {'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}, 'env': {'valueFrom': {'secretKeyRef': {'name': 'hardcode-secret', 'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}}}}, 'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\enterprise-postgres\kong-enterprise.yaml,,1,1,,,1,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\variants\\enterprise-postgres\\kong-enterprise.yaml', 'detected_dangerous_patterns_summary': ['ATTACK3_ENV_INFO_HARDCODED_SECRET', 'ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK3_ENV_INFO_HARDCODED_SECRET': {'reason': 'With these configuration parameter combinations, the attacks expose sensitive secrets or credentials through environment variables, which can be easily leaked or exfiltrated.', 'dangerous_configuration_key_combinations': {'secret': {'name': 'hardcode-secret', 'data': {'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}, 'env': {'valueFrom': {'secretKeyRef': {'name': 'hardcode-secret', 'key': ['user', 'password', 'passwd', 'pwd', 'pswd', 'psswd']}}}}}, 'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\konnect\base\manager.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\variants\\konnect\\base\\manager.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
kubernetes-ingress-controller,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\kubernetes-ingress-controller\config\variants\konnect\debug\manager_debug.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\kubernetes-ingress-controller\\config\\variants\\konnect\\debug\\manager_debug.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFilesystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
